CustomerID;FirstName;LastName;Email;Phone;JoinDate;Tier;CurrentPoints;TransactionID;PurchaseDate;AmountSpent;PointsEarned;RewardID;RewardName;PointsRequired;RedemptionDate;PointsUsed
C0383;Liam;Smith;liam.smith383@example.com;555-5134;2023/02/10;Silver;3960;T02651;2025/05/08;95.38;95;;;;;
C0905;Jessica;Martinez;jessica.martinez905@example.com;555-5670;2026/04/24;Gold;5090;T02652;2025/03/13;285.02;285;;;;;
C0521;Sophia;Wilson;sophia.wilson521@example.com;555-4912;2025/01/16;Gold;3045;T02653;2025/05/24;313.96;314;;;;;
C0464;Daniel;Johnson;daniel.johnson464@example.com;555-1216;2026/05/12;Bronze;2243;T02654;2025/04/19;480.69;481;;;;;
C0750;Noah;Davis;noah.davis750@example.com;555-4671;2023/04/03;Bronze;11493;T02655;2025/01/21;169.21;169;;;;;
C0864;Lucas;Johnson;lucas.johnson864@example.com;555-7800;2024/03/30;Silver;2753;T02656;2025/01/04;228.82;229;R1;$5 Gift Voucher;500.0;2025/06/20;500.0
C0864;Lucas;Johnson;lucas.johnson864@example.com;555-7800;2024/03/30;Silver;2753;T02657;2025/01/28;492.62;493;;;;;
C0592;Liam;Wilson;liam.wilson592@example.com;555-3978;2024/01/15;Silver;585;T02658;2025/03/30;231.43;231;;;;;
C0948;Mia;Clark;mia.clark948@example.com;555-6158;2024/08/04;Platinum;8225;T02659;2025/04/27;554.76;555;;;;;
C0966;Emma;Clark;emma.clark966@example.com;555-1618;2025/04/05;Bronze;6704;T02660;2025/02/04;340.34;340;;;;;
C0201;Mia;Smith;mia.smith201@example.com;555-1267;2023/10/26;Bronze;6489;T02661;2025/06/10;296.08;296;;;;;
C0036;Daniel;Brown;daniel.brown36@example.com;555-1271;2025/12/30;Bronze;6543;T02662;2025/02/19;66.47;66;R7;Wireless Earbuds;8000.0;2025/04/04;8000.0
C0510;Mia;Davis;mia.davis510@example.com;555-8062;2025/04/06;Gold;2196;T02663;2025/04/06;461.21;461;;;;;
C0245;Liam;Thomas;liam.thomas245@example.com;555-9247;2025/08/28;Silver;7525;T02664;2025/05/19;260.06;260;;;;;
C0535;James;Anderson;james.anderson535@example.com;555-1522;2024/05/09;Gold;5910;T02665;2025/05/29;6.3;6;;;;;
C0601;James;Anderson;james.anderson601@example.com;555-9817;2025/10/20;Bronze;949;T02666;2025/04/24;261.05;261;;;;;
C0289;David;Thomas;david.thomas289@example.com;555-8559;2025/11/11;Bronze;5685;T02667;2025/06/14;247.4;247;R4;T-Shirt;2500.0;2025/06/25;2500.0
C0339;James;Davis;james.davis339@example.com;555-8957;2023/05/23;Platinum;2679;T02668;2025/04/13;510.57;511;;;;;
C0175;Emily;Brown;emily.brown175@example.com;555-7415;2022/06/11;Bronze;9556;T02669;2025/02/10;134.63;135;;;;;
C0681;Noah;Wilson;noah.wilson681@example.com;555-1026;2025/02/01;Bronze;13044;T02670;2025/05/22;418.63;419;;;;;
C0356;Sarah;Martinez;sarah.martinez356@example.com;555-3612;2025/01/28;Bronze;8617;T02671;2025/03/11;62.15;62;;;;;
C0827;Jessica;Johnson;jessica.johnson827@example.com;555-4945;2023/07/29;Silver;11866;T02672;2025/03/08;464.97;465;;;;;
C0437;David;Davis;david.davis437@example.com;555-9510;2025/09/07;Silver;11741;T02673;2025/04/20;575.72;576;;;;;
C0851;Emma;Taylor;emma.taylor851@example.com;555-9958;2024/08/15;Bronze;5964;T02674;2025/01/18;514.4;514;;;;;
C0194;Olivia;Smith;olivia.smith194@example.com;555-7391;2024/01/08;Gold;2815;T02675;2025/06/18;147.52;148;;;;;
C0752;Emma;Thomas;emma.thomas752@example.com;555-4863;2025/12/09;Silver;11358;T02676;2025/04/20;308.43;308;;;;;
C0549;Michael;Thomas;michael.thomas549@example.com;555-9714;2026/04/20;Silver;4541;T02677;2025/02/03;54.72;55;R5;Free Shipping;750.0;2025/04/05;750.0
C0787;Liam;Davis;liam.davis787@example.com;555-7614;2025/11/26;Silver;8043;T02678;2025/05/21;33.1;33;;;;;
C0406;Michael;Brown;michael.brown406@example.com;555-3948;2024/02/09;Platinum;112;T02679;2025/06/13;569.39;569;R3;Coffee Mug;1200.0;2025/02/17;1200.0
C0762;Lucas;Clark;lucas.clark762@example.com;555-8505;2024/01/12;Silver;3816;T02680;2025/04/28;66.49;66;;;;;
C0862;Olivia;Anderson;olivia.anderson862@example.com;555-7799;2022/04/30;Gold;5832;T02681;2025/05/21;250.65;251;;;;;
C0113;Michael;Moore;michael.moore113@example.com;555-5808;2022/12/26;Gold;12406;T02682;2025/02/20;175.84;176;;;;;
C0812;Mia;Moore;mia.moore812@example.com;555-8294;2022/01/07;Gold;9396;T02683;2025/04/10;401.43;401;;;;;
C0506;Liam;Wilson;liam.wilson506@example.com;555-9007;2022/07/07;Bronze;13105;T02684;2025/06/25;447.62;448;R7;Wireless Earbuds;8000.0;2025/04/19;8000.0
C0051;Emily;Lee;emily.lee51@example.com;555-1423;2022/04/25;Bronze;3719;T02685;2025/03/23;268.92;269;R7;Wireless Earbuds;8000.0;2025/05/05;8000.0
C0325;Emily;Smith;emily.smith325@example.com;555-7262;2025/05/08;Platinum;10470;T02686;2025/01/16;209.29;209;;;;;
C0765;Ava;Brown;ava.brown765@example.com;555-6639;2023/10/07;Silver;2649;T02687;2025/06/03;484.04;484;R4;T-Shirt;2500.0;2025/04/20;2500.0
C0676;Noah;Taylor;noah.taylor676@example.com;555-2830;2024/07/19;Silver;5161;T02688;2025/02/22;528.09;528;R6;VIP Event Access;5000.0;2025/03/23;5000.0
C0461;Emma;Wilson;emma.wilson461@example.com;555-6575;2023/07/26;Platinum;2822;T02689;2025/03/22;536.63;537;R7;Wireless Earbuds;8000.0;2025/05/16;8000.0
C0516;Noah;Lee;noah.lee516@example.com;555-9326;2022/12/18;Silver;3222;T02690;2025/01/16;432.97;433;;;;;
C0572;John;Davis;john.davis572@example.com;555-7103;2025/05/06;Platinum;14185;T02691;2025/03/04;133.96;134;;;;;
C0728;Emma;Moore;emma.moore728@example.com;555-1018;2025/02/18;Platinum;10386;T02692;2025/03/02;193.56;194;;;;;
C0326;Lucas;Thomas;lucas.thomas326@example.com;555-4323;2024/04/03;Gold;717;T02693;2025/04/20;429.12;429;;;;;
C0174;Michael;Wilson;michael.wilson174@example.com;555-8507;2025/02/08;Bronze;14327;T02694;2025/04/02;49.55;50;R5;Free Shipping;750.0;2025/06/20;750.0
C0966;Emma;Clark;emma.clark966@example.com;555-1618;2025/04/05;Bronze;6704;T02695;2025/03/02;530.22;530;;;;;
C0679;Daniel;Clark;daniel.clark679@example.com;555-8796;2022/11/08;Bronze;3415;T02696;2025/04/30;401.13;401;R1;$5 Gift Voucher;500.0;2025/06/05;500.0
C0416;Emma;Smith;emma.smith416@example.com;555-9367;2024/03/31;Bronze;13495;T02697;2025/03/24;332.83;333;R3;Coffee Mug;1200.0;2025/05/19;1200.0
C0740;Noah;Brown;noah.brown740@example.com;555-9799;2022/05/02;Silver;7734;T02698;2025/05/07;241.26;241;R6;VIP Event Access;5000.0;2025/05/31;5000.0
C0907;Daniel;Moore;daniel.moore907@example.com;555-6766;2024/12/08;Platinum;13865;T02699;2025/04/29;275.43;275;;;;;
C0591;Daniel;Lee;daniel.lee591@example.com;555-4572;2022/09/14;Silver;10116;T02700;2025/01/10;205.35;205;R1;$5 Gift Voucher;500.0;2025/03/24;500.0
C0560;Michael;Taylor;michael.taylor560@example.com;555-6626;2023/12/29;Bronze;9415;T02701;2025/06/17;137.11;137;;;;;
C0819;Ava;Martinez;ava.martinez819@example.com;555-4861;2024/04/01;Bronze;7636;T02702;2025/05/16;486.98;487;R6;VIP Event Access;5000.0;2025/01/11;5000.0
C0219;Daniel;Moore;daniel.moore219@example.com;555-4292;2023/12/17;Silver;14127;T02703;2025/02/02;180.86;181;;;;;
C0265;Emma;Moore;emma.moore265@example.com;555-7079;2025/03/08;Silver;8705;T02704;2025/02/03;485.03;485;;;;;
C0943;Liam;Smith;liam.smith943@example.com;555-4580;2022/04/09;Platinum;2395;T02705;2025/03/12;360.06;360;;;;;
C0195;Liam;Lee;liam.lee195@example.com;555-7176;2024/08/25;Silver;2410;T02706;2025/05/15;239.19;239;;;;;
C0032;David;Lee;david.lee32@example.com;555-5324;2024/08/15;Bronze;6803;T02707;2025/01/10;280.54;281;;;;;
C0627;Emily;Davis;emily.davis627@example.com;555-5118;2023/04/14;Gold;9311;T02708;2025/03/16;222.68;223;;;;;
C0581;Michael;Martinez;michael.martinez581@example.com;555-1424;2022/10/07;Silver;7516;T02709;2025/04/13;78.27;78;;;;;
C0115;Mia;Lee;mia.lee115@example.com;555-6568;2025/11/22;Silver;3904;T02710;2025/05/03;514.33;514;;;;;
C0668;Ava;Moore;ava.moore668@example.com;555-2341;2022/06/22;Gold;5898;T02711;2025/03/20;135.92;136;;;;;
C0144;Sophia;Johnson;sophia.johnson144@example.com;555-6968;2024/03/18;Silver;911;T02712;2025/05/24;188.57;189;R3;Coffee Mug;1200.0;2025/05/13;1200.0
C0064;Emily;Clark;emily.clark64@example.com;555-8026;2022/08/17;Silver;4874;T02713;2025/02/17;380.74;381;;;;;
C0677;Lucas;Smith;lucas.smith677@example.com;555-8264;2023/09/19;Gold;12536;T02714;2025/01/17;53.77;54;;;;;
C0179;James;Brown;james.brown179@example.com;555-8470;2023/12/20;Silver;10157;T02715;2025/03/05;541.36;541;;;;;
C0647;Liam;Davis;liam.davis647@example.com;555-8549;2025/07/26;Silver;14172;T02716;2025/02/27;567.54;568;;;;;
C0868;Jessica;Anderson;jessica.anderson868@example.com;555-7802;2022/02/21;Silver;6709;T02717;2025/06/10;483.06;483;;;;;
C0576;John;Smith;john.smith576@example.com;555-5845;2025/01/05;Silver;3720;T02718;2025/04/27;494.19;494;;;;;
C0475;Jessica;Moore;jessica.moore475@example.com;555-7943;2024/07/01;Gold;9231;T02719;2025/02/09;508.36;508;;;;;
C0474;Mia;Lee;mia.lee474@example.com;555-6939;2025/11/30;Bronze;11476;T02720;2025/01/12;9.01;9;;;;;
C0976;Olivia;Brown;olivia.brown976@example.com;555-5660;2022/10/28;Gold;1046;T02721;2025/03/25;406.99;407;R7;Wireless Earbuds;8000.0;2025/06/13;8000.0
C0657;Michael;Moore;michael.moore657@example.com;555-7059;2025/09/17;Bronze;11793;T02722;2025/06/13;56.72;57;;;;;
C0479;Daniel;Anderson;daniel.anderson479@example.com;555-3700;2022/10/31;Silver;1133;T02723;2025/05/08;374.79;375;;;;;
C0122;Emily;Wilson;emily.wilson122@example.com;555-1759;2025/01/23;Gold;12468;T02724;2025/04/23;7.77;8;;;;;
C0478;David;Brown;david.brown478@example.com;555-6115;2025/10/06;Silver;12891;T02725;2025/03/16;294.42;294;R1;$5 Gift Voucher;500.0;2025/01/09;500.0
C0683;Mia;Davis;mia.davis683@example.com;555-2870;2022/06/13;Silver;7467;T02726;2025/06/10;127.63;128;;;;;
C0638;John;Thomas;john.thomas638@example.com;555-8479;2023/01/12;Bronze;11224;T02727;2025/03/09;274.46;274;;;;;
C0937;Daniel;Lee;daniel.lee937@example.com;555-8858;2024/01/31;Silver;2083;T02728;2025/05/07;144.67;145;R7;Wireless Earbuds;8000.0;2025/05/23;8000.0
C0251;Sarah;Anderson;sarah.anderson251@example.com;555-7886;2025/01/09;Silver;14475;T02729;2025/05/24;169.64;170;;;;;
C0859;Olivia;Lee;olivia.lee859@example.com;555-6439;2023/06/13;Gold;3084;T02730;2025/01/13;495.73;496;;;;;
C0405;Lucas;Davis;lucas.davis405@example.com;555-8554;2023/04/19;Gold;6941;T02731;2025/04/04;358.06;358;;;;;
C0036;Daniel;Brown;daniel.brown36@example.com;555-1271;2025/12/30;Bronze;6543;T02732;2025/02/11;318.7;319;R2;$10 Gift Voucher;1000.0;2025/01/07;1000.0
C0774;Emily;Johnson;emily.johnson774@example.com;555-2125;2022/11/17;Bronze;4857;T02733;2025/04/22;409.35;409;;;;;
C0966;Emma;Clark;emma.clark966@example.com;555-1618;2025/04/05;Bronze;6704;T02734;2025/03/28;183.1;183;;;;;
C0067;Sophia;Brown;sophia.brown67@example.com;555-5292;2024/06/19;Silver;5972;T02735;2025/01/12;115.99;116;;;;;
C0133;Michael;Wilson;michael.wilson133@example.com;555-5094;2022/07/13;Bronze;7403;T02736;2025/06/20;10.07;10;;;;;
C0695;Mia;Moore;mia.moore695@example.com;555-3098;2023/05/19;Bronze;2939;T02737;2025/04/20;473.02;473;R6;VIP Event Access;5000.0;2025/05/23;5000.0
C0585;Emma;Davis;emma.davis585@example.com;555-4464;2022/11/30;Silver;4294;T02738;2025/06/23;268.12;268;R4;T-Shirt;2500.0;2025/05/30;2500.0
C0198;Daniel;Davis;daniel.davis198@example.com;555-9222;2025/09/04;Gold;3543;T02739;2025/02/08;224.03;224;R6;VIP Event Access;5000.0;2025/03/18;5000.0
C0392;Emma;Wilson;emma.wilson392@example.com;555-3452;2023/10/06;Bronze;11932;T02740;2025/01/03;442.68;443;R2;$10 Gift Voucher;1000.0;2025/03/04;1000.0
C0456;James;Wilson;james.wilson456@example.com;555-6368;2022/02/09;Silver;1187;T02741;2025/04/24;164.24;164;R7;Wireless Earbuds;8000.0;2025/01/07;8000.0
C0545;James;Martinez;james.martinez545@example.com;555-1079;2026/04/25;Bronze;14996;T02742;2025/04/10;484.49;484;R1;$5 Gift Voucher;500.0;2025/01/17;500.0
C0770;Liam;Taylor;liam.taylor770@example.com;555-7359;2022/02/10;Gold;9632;T02743;2025/03/20;298.32;298;;;;;
C0042;Emma;Lee;emma.lee42@example.com;555-2084;2024/03/06;Silver;1174;T02744;2025/05/01;287.52;288;R7;Wireless Earbuds;8000.0;2025/04/14;8000.0
C0799;Olivia;Smith;olivia.smith799@example.com;555-1384;2025/04/03;Platinum;3320;T02745;2025/06/03;488.45;488;;;;;
C0283;John;Davis;john.davis283@example.com;555-1708;2022/03/05;Gold;6817;T02746;2025/05/29;28.16;28;;;;;
C0172;Noah;Lee;noah.lee172@example.com;555-9995;2022/05/27;Gold;7139;T02747;2025/02/14;234.15;234;R1;$5 Gift Voucher;500.0;2025/04/02;500.0
C0309;Emma;Johnson;emma.johnson309@example.com;555-4231;2022/09/06;Silver;1495;T02748;2025/04/06;530.92;531;;;;;
C0971;Emily;Davis;emily.davis971@example.com;555-3887;2023/02/20;Silver;7269;T02749;2025/02/01;486.92;487;;;;;
C0086;John;Wilson;john.wilson86@example.com;555-2570;2025/01/01;Bronze;5318;T02750;2025/03/20;131.57;132;;;;;
C0457;David;Wilson;david.wilson457@example.com;555-2030;2026/03/17;Bronze;11122;T02751;2025/06/17;532.21;532;R3;Coffee Mug;1200.0;2025/05/12;1200.0
C0979;Liam;Moore;liam.moore979@example.com;555-4622;2025/09/15;Bronze;7847;T02752;2025/03/04;533.43;533;;;;;
C0966;Emma;Clark;emma.clark966@example.com;555-1618;2025/04/05;Bronze;6704;T02753;2025/02/17;185.38;185;;;;;
C0520;Sophia;Anderson;sophia.anderson520@example.com;555-9020;2023/11/25;Gold;7766;T02754;2025/05/08;383.02;383;;;;;
C0525;Lucas;Martinez;lucas.martinez525@example.com;555-1223;2024/10/08;Bronze;4493;T02755;2025/02/02;397.97;398;R1;$5 Gift Voucher;500.0;2025/03/14;500.0
C0012;Liam;Johnson;liam.johnson12@example.com;555-3896;2026/03/02;Bronze;10505;T02756;2025/04/28;228.2;228;;;;;
C0407;Noah;Lee;noah.lee407@example.com;555-7685;2025/03/28;Bronze;8465;T02757;2025/03/30;169.72;170;;;;;
C0830;Noah;Johnson;noah.johnson830@example.com;555-2525;2023/03/03;Silver;11287;T02758;2025/01/11;175.33;175;R5;Free Shipping;750.0;2025/03/16;750.0
C0936;Daniel;Brown;daniel.brown936@example.com;555-4107;2026/03/26;Bronze;1265;T02759;2025/06/13;568.86;569;;;;;
C0326;Lucas;Thomas;lucas.thomas326@example.com;555-4323;2024/04/03;Gold;717;T02760;2025/01/30;574.64;575;;;;;
C0576;John;Smith;john.smith576@example.com;555-5845;2025/01/05;Silver;3720;T02761;2025/06/29;411.81;412;;;;;
C0206;David;Johnson;david.johnson206@example.com;555-6518;2023/04/04;Gold;10292;T02762;2025/04/25;568.64;569;;;;;
C0670;Sarah;Moore;sarah.moore670@example.com;555-1622;2025/09/29;Bronze;8164;T02763;2025/02/20;589.01;589;;;;;
C0481;Michael;Clark;michael.clark481@example.com;555-5272;2025/11/08;Gold;6938;T02764;2025/01/19;107.26;107;R4;T-Shirt;2500.0;2025/03/04;2500.0
C0111;Michael;Wilson;michael.wilson111@example.com;555-7230;2024/06/23;Bronze;2519;T02765;2025/06/15;38.66;39;;;;;
C0482;Daniel;Martinez;daniel.martinez482@example.com;555-5477;2025/03/21;Gold;58;T02766;2025/03/20;542.69;543;;;;;
C0934;Jessica;Smith;jessica.smith934@example.com;555-1231;2026/01/22;Gold;11323;T02767;2025/01/11;347.26;347;R7;Wireless Earbuds;8000.0;2025/03/06;8000.0
C0680;Michael;Moore;michael.moore680@example.com;555-2557;2023/03/23;Silver;7486;T02768;2025/01/09;387.46;387;R3;Coffee Mug;1200.0;2025/04/23;1200.0
C0867;Sophia;Thomas;sophia.thomas867@example.com;555-3989;2026/03/05;Bronze;6615;T02769;2025/05/31;132.77;133;;;;;
C0533;James;Martinez;james.martinez533@example.com;555-8934;2025/01/11;Silver;13017;T02770;2025/06/24;98.57;99;;;;;
C0845;Olivia;Taylor;olivia.taylor845@example.com;555-5590;2022/02/11;Bronze;12630;T02771;2025/04/18;145.82;146;;;;;
C0136;David;Taylor;david.taylor136@example.com;555-7626;2024/10/19;Gold;11402;T02772;2025/04/06;535.0;535;R2;$10 Gift Voucher;1000.0;2025/01/13;1000.0
C0304;Lucas;Johnson;lucas.johnson304@example.com;555-9341;2026/04/16;Silver;11246;T02773;2025/05/13;117.89;118;;;;;
C0348;Lucas;Smith;lucas.smith348@example.com;555-3612;2024/09/02;Silver;210;T02774;2025/06/23;30.92;31;;;;;
C0700;Jessica;Brown;jessica.brown700@example.com;555-5270;2026/01/15;Silver;9268;T02775;2025/01/17;179.63;180;;;;;
C0281;Daniel;Smith;daniel.smith281@example.com;555-2052;2025/01/20;Platinum;3992;T02776;2025/06/25;273.53;274;;;;;
C0965;Lucas;Anderson;lucas.anderson965@example.com;555-1874;2025/05/27;Bronze;9871;T02777;2025/05/14;309.3;309;;;;;
C0637;Sophia;Wilson;sophia.wilson637@example.com;555-6359;2025/07/11;Bronze;12310;T02778;2025/06/29;352.07;352;;;;;
C0426;James;Davis;james.davis426@example.com;555-9464;2024/02/02;Bronze;3903;T02779;2025/01/11;121.45;121;;;;;
C0467;Michael;Davis;michael.davis467@example.com;555-5773;2023/06/20;Bronze;5435;T02780;2025/01/07;227.97;228;;;;;
C0779;John;Davis;john.davis779@example.com;555-6938;2025/08/22;Silver;10453;T02781;2025/03/27;489.01;489;;;;;
C0963;Daniel;Smith;daniel.smith963@example.com;555-9128;2023/04/05;Bronze;13075;T02782;2025/03/04;109.64;110;;;;;
C0354;Lucas;Johnson;lucas.johnson354@example.com;555-3842;2024/06/30;Gold;12266;T02783;2025/03/19;114.47;114;;;;;
C0479;Daniel;Anderson;daniel.anderson479@example.com;555-3700;2022/10/31;Silver;1133;T02784;2025/05/16;78.47;78;;;;;
C0082;John;Taylor;john.taylor82@example.com;555-6327;2026/03/23;Bronze;601;T02785;2025/03/13;236.12;236;;;;;
C0618;David;Smith;david.smith618@example.com;555-8441;2025/12/26;Platinum;2955;T02786;2025/02/16;184.16;184;;;;;
C0274;Olivia;Smith;olivia.smith274@example.com;555-7435;2023/11/05;Silver;9343;T02787;2025/06/22;5.38;5;;;;;
C0384;Daniel;Martinez;daniel.martinez384@example.com;555-2017;2022/02/04;Bronze;7454;T02788;2025/02/08;33.34;33;;;;;
C0202;Daniel;Lee;daniel.lee202@example.com;555-7977;2024/02/23;Bronze;1038;T02789;2025/05/07;398.36;398;;;;;
C0977;John;Moore;john.moore977@example.com;555-7256;2022/08/20;Bronze;2125;T02790;2025/03/24;490.42;490;R6;VIP Event Access;5000.0;2025/03/16;5000.0
C0837;James;Moore;james.moore837@example.com;555-5611;2025/06/25;Silver;1104;T02791;2025/06/28;312.88;313;;;;;
C0279;Daniel;Anderson;daniel.anderson279@example.com;555-9164;2023/05/08;Gold;2228;T02792;2025/02/05;134.47;134;R1;$5 Gift Voucher;500.0;2025/04/15;500.0
C0302;Mia;Thomas;mia.thomas302@example.com;555-2713;2025/05/01;Bronze;3349;T02793;2025/01/19;594.58;595;;;;;
C0727;James;Johnson;james.johnson727@example.com;555-9361;2024/12/16;Gold;7738;T02794;2025/06/21;483.48;483;;;;;
C0042;Emma;Lee;emma.lee42@example.com;555-2084;2024/03/06;Silver;1174;T02795;2025/02/16;498.26;498;;;;;
C0520;Sophia;Anderson;sophia.anderson520@example.com;555-9020;2023/11/25;Gold;7766;T02796;2025/01/28;345.3;345;;;;;
C0050;Emily;Martinez;emily.martinez50@example.com;555-8412;2024/08/14;Gold;5794;T02797;2025/04/30;16.6;17;;;;;
C0004;Sarah;Brown;sarah.brown4@example.com;555-3153;2022/10/05;Silver;10293;T02798;2025/02/10;254.21;254;;;;;
C0210;Noah;Clark;noah.clark210@example.com;555-8271;2025/09/05;Silver;2286;T02799;2025/06/24;253.26;253;R3;Coffee Mug;1200.0;2025/04/05;1200.0
C0149;Mia;Smith;mia.smith149@example.com;555-9264;2026/03/14;Silver;7344;T02800;2025/01/26;268.4;268;;;;;
C0501;Olivia;Martinez;olivia.martinez501@example.com;555-8788;2022/12/20;Gold;9297;T02801;2025/06/12;380.07;380;R4;T-Shirt;2500.0;2025/01/26;2500.0
C0065;Michael;Wilson;michael.wilson65@example.com;555-7854;2023/01/23;Silver;4839;T02802;2025/06/22;387.78;388;R6;VIP Event Access;5000.0;2025/01/04;5000.0
C0908;Emma;Clark;emma.clark908@example.com;555-4031;2023/08/22;Bronze;1721;T02803;2025/06/17;275.96;276;;;;;
C0585;Emma;Davis;emma.davis585@example.com;555-4464;2022/11/30;Silver;4294;T02804;2025/04/02;160.05;160;;;;;
C0353;Sarah;Smith;sarah.smith353@example.com;555-9313;2026/04/13;Gold;14856;T02805;2025/02/01;87.49;87;R6;VIP Event Access;5000.0;2025/05/16;5000.0
C0279;Daniel;Anderson;daniel.anderson279@example.com;555-9164;2023/05/08;Gold;2228;T02806;2025/02/19;77.06;77;;;;;
C0359;Olivia;Davis;olivia.davis359@example.com;555-5015;2023/04/20;Bronze;3686;T02807;2025/06/20;536.5;536;R1;$5 Gift Voucher;500.0;2025/05/19;500.0
C0181;Sarah;Davis;sarah.davis181@example.com;555-1273;2024/04/26;Gold;7594;T02808;2025/05/02;275.69;276;R1;$5 Gift Voucher;500.0;2025/04/27;500.0
C0900;Emily;Clark;emily.clark900@example.com;555-7639;2024/09/23;Gold;5921;T02809;2025/06/24;475.32;475;;;;;
C0398;David;Lee;david.lee398@example.com;555-3350;2025/11/24;Platinum;7949;T02810;2025/06/29;553.35;553;R4;T-Shirt;2500.0;2025/05/19;2500.0
C0277;Sarah;Davis;sarah.davis277@example.com;555-1362;2024/03/06;Silver;2043;T02811;2025/04/01;222.71;223;;;;;
C0875;Olivia;Brown;olivia.brown875@example.com;555-2179;2022/08/19;Bronze;7751;T02812;2025/06/09;172.1;172;;;;;
C0040;Olivia;Anderson;olivia.anderson40@example.com;555-1577;2022/12/01;Bronze;11686;T02813;2025/05/20;339.61;340;;;;;
C0239;Noah;Clark;noah.clark239@example.com;555-8078;2023/03/14;Silver;5523;T02814;2025/01/07;270.5;270;;;;;
C0110;Sophia;Lee;sophia.lee110@example.com;555-6405;2022/05/14;Silver;1573;T02815;2025/03/19;260.06;260;;;;;
C0373;John;Brown;john.brown373@example.com;555-3934;2025/01/30;Silver;11995;T02816;2025/04/24;526.9;527;R5;Free Shipping;750.0;2025/06/03;750.0
C0279;Daniel;Anderson;daniel.anderson279@example.com;555-9164;2023/05/08;Gold;2228;T02817;2025/06/24;217.32;217;R4;T-Shirt;2500.0;2025/04/16;2500.0
C0940;Lucas;Thomas;lucas.thomas940@example.com;555-3255;2022/03/21;Platinum;10480;T02818;2025/04/30;332.65;333;;;;;
C0881;Ava;Lee;ava.lee881@example.com;555-8414;2026/05/01;Platinum;4658;T02819;2025/05/31;515.95;516;;;;;
C0688;Emma;Johnson;emma.johnson688@example.com;555-4773;2025/11/02;Silver;12051;T02820;2025/02/13;320.99;321;R7;Wireless Earbuds;8000.0;2025/03/26;8000.0
C0637;Sophia;Wilson;sophia.wilson637@example.com;555-6359;2025/07/11;Bronze;12310;T02821;2025/03/05;541.98;542;;;;;
C0608;Mia;Taylor;mia.taylor608@example.com;555-3172;2025/07/02;Silver;8505;T02822;2025/06/02;352.13;352;;;;;
C0875;Olivia;Brown;olivia.brown875@example.com;555-2179;2022/08/19;Bronze;7751;T02823;2025/01/17;275.62;276;;;;;
C0744;Emily;Thomas;emily.thomas744@example.com;555-3255;2025/11/06;Bronze;2550;T02824;2025/06/19;293.17;293;;;;;
C0633;Mia;Taylor;mia.taylor633@example.com;555-4268;2025/04/06;Platinum;11249;T02825;2025/03/14;60.04;60;R7;Wireless Earbuds;8000.0;2025/03/06;8000.0
C0147;Daniel;Moore;daniel.moore147@example.com;555-9065;2024/06/20;Silver;2243;T02826;2025/01/24;160.35;160;;;;;
C0142;Sarah;Davis;sarah.davis142@example.com;555-1240;2025/05/10;Silver;13834;T02827;2025/03/23;333.04;333;R7;Wireless Earbuds;8000.0;2025/05/26;8000.0
C0052;John;Moore;john.moore52@example.com;555-3247;2023/07/11;Bronze;4580;T02828;2025/03/23;532.0;532;;;;;
C0371;Emily;Brown;emily.brown371@example.com;555-3245;2022/07/14;Bronze;12209;T02829;2025/02/02;164.92;165;;;;;
C0235;Emily;Thomas;emily.thomas235@example.com;555-1678;2023/10/02;Silver;5289;T02830;2025/05/06;293.37;293;;;;;
C0076;Lucas;Clark;lucas.clark76@example.com;555-3725;2024/07/05;Bronze;6378;T02831;2025/03/05;138.93;139;;;;;
C0404;David;Moore;david.moore404@example.com;555-8514;2025/09/06;Platinum;6893;T02832;2025/01/27;255.1;255;;;;;
C0827;Jessica;Johnson;jessica.johnson827@example.com;555-4945;2023/07/29;Silver;11866;T02833;2025/02/18;273.81;274;;;;;
C0997;Lucas;Brown;lucas.brown997@example.com;555-1468;2022/08/20;Bronze;9255;T02834;2025/05/31;142.92;143;;;;;
C0563;Emma;Thomas;emma.thomas563@example.com;555-3683;2024/03/28;Silver;4761;T02835;2025/01/27;333.12;333;;;;;
C0721;Olivia;Anderson;olivia.anderson721@example.com;555-6644;2024/02/27;Gold;13521;T02836;2025/04/19;438.25;438;;;;;
C0184;Jessica;Davis;jessica.davis184@example.com;555-9559;2025/09/13;Platinum;2364;T02837;2025/03/13;459.63;460;R3;Coffee Mug;1200.0;2025/01/23;1200.0
C0418;Emma;Clark;emma.clark418@example.com;555-1290;2022/04/13;Bronze;13697;T02838;2025/01/23;83.25;83;;;;;
C0820;Lucas;Martinez;lucas.martinez820@example.com;555-4875;2026/03/14;Gold;5362;T02839;2025/03/25;384.74;385;;;;;
C0119;John;Moore;john.moore119@example.com;555-1794;2022/06/17;Silver;11383;T02840;2025/06/15;93.15;93;;;;;
C0439;Mia;Davis;mia.davis439@example.com;555-3312;2022/04/28;Silver;5955;T02841;2025/04/07;60.68;61;;;;;
C0326;Lucas;Thomas;lucas.thomas326@example.com;555-4323;2024/04/03;Gold;717;T02842;2025/05/27;115.9;116;;;;;
C0501;Olivia;Martinez;olivia.martinez501@example.com;555-8788;2022/12/20;Gold;9297;T02843;2025/05/31;247.41;247;;;;;
