CustomerID;FirstName;LastName;Email;Phone;JoinDate;Tier;CurrentPoints;TransactionID;PurchaseDate;AmountSpent;PointsEarned;RewardID;RewardName;PointsRequired;RedemptionDate;PointsUsed
C0676;James;Lewis; james.lewis676@example.com ;555-8012;2024/04/02;Bronze;9930;T02670;2025/03/04;-682.67;683;;;;;
C0677;Amelia;Khumalo;amelia.khumalo677@example.com;555-8049;2022/11/03;Silver;8383;T02671;2025/12/14;759.29;759;;;;;
C0678;Sipho;;sipho.wilson678@example.com;555-8086;2024/04/21;Gold;5693;T02672;2025/06/01;83.65;84;;;;;
C0679;Daniel;Nkosi;daniel.nkosi679@example.com;555-8123;2022/03/26;Platinum;1391;T02673;2025/07/27;661.17;661;;;;;
C0680;Emily;Williams;emily.williams680@example.com;555-8160;;Bronze;11151;T02674;2025/10/07;656.11;656;;;;;
C0681;Samuel;Wright;samuel.wright681@example.com;555-8197;2023/04/15; Silver ;8765;T02675;2025/03/02;561.91;562;R6;VIP Event Access;5000;2025/08/22;5000
C0682;Naledi;Martinez;naledi.martinez682@example.com;555-8234;2022/04/30;Gold;8957;T02676;2025/03/07;287.11;287;;;;;
C0683;Olivia;Hall;olivia.hall683@example.com;555-8271;2022/08/24;Platinum;3622;T02677;2025/05/03;422.99;423;R4;T-Shirt;2000;2025/03/08;2000
C0684;Joseph;Botha;joseph.botha684@example.com;555-8308;2024/10/21;Bronze;1871;T02678;2025/08/21;965.18;965;R1;$10 Gift Voucher;500;2025/08/21;1000
C0685;LERATO;Clark;lerato.clark685@example.com;555-8345;2025/01/05;Silver;2326;T02679;2025/08/06;230.76;231;;;;;
C0686;Jessica;Naidoo;jessica.naidoo686example.com;555-8382;2025/04/27;Gold;8553;T02680;2025/06/11;393.23;3930;;;;;
C0687;Robert;Taylor;robert.taylor687@example.com;555-8419;2023/07/16;Platinum;6495;T02681;2025/03/26;84.26;84;;;;;
C0688;Grace;Dlamini;grace.dlamini688@example.com;555-8456;2023/03/04;Bronze;14631;T02682;2025/06/14;950.35;950;R7;;7500;;
C0689;Peter;Johnson;peter.johnson689@example.com;555-8493;2025/11/16;Silver;14900;T02683;2025/05/05;510.02;510;R7;Wireless Earbuds;7500;2025/10/26;7500
C0690;David;King;david.king690@example.com;555-8530;2025/11/30;gold;11860;T02684;2025/05/09;904.31;904;R6;VIP Event Access;5000;2025/09/28;5000
C0691;Charlotte;Brown;charlotte.brown691@example.com;555-8567;2023/10/19;Platinum;9591;T02685;2025/10/09;559.09;559;;;;;
C0692;Thabo;Walker;thabo.walker692@example.com;555-8604;2023/08/18;Bronze;9025;T02686;2025/03/07;682.28;682;R99;Unknown Reward;999;2025/03/07;999
C0693;Michael;Pillay;michael.pillay693@example.com;555-8641;2022/07/05;Silver;8339;T02687;2025/02/22;767.77;768;;;;;
C0694;Sophia;Davis;sophia.davis694@example.com;555-8678;2022/07/26;Gold;4489;T02688;2025/06/11;342.72;343;;;;;
C0695;Thomas;Mokoena;thomas.mokoena695@example.com;555-8715;2024/02/06;Platinum;8303;T02689;2025/06/20;906.84;907;R1;$5 Gift Voucher;500;2025/08/08;500
C0696;Aisha;Smith;aisha.smith696@example.com;555-8752;2024/12/15;Bronze;3846;T02690;2025/10/10;816.62;817;;;;;
C0697;Emma;Green;emma.green697@example.com;555-8789;2025/03/26;Silver;5671;T02691;2025/11/15;535.08;535;;;;;
C0698;William;Moore;william.moore698@example.com;555-8826;2025/09/12;Gold;4267;T02692;2025/02/05;106.08;106;;;;;
C0699;Nomsa;Young;nomsa.young699@example.com;555-8863;2023/03/04;Platinum;9941;T02693;2025/03/10;315.66;316;;;;;
C0700;Sarah;Anderson;sarah.anderson700@example.com;555-8900;2025/05/21;Bronze;10161;T02694;2025/06/24;226.56;227;;;;;
C0701;James;Lewis;james.lewis701@example.com;555-8937;2025/03/04;Silver;9203;T02695;2025/05/26;367.63;368;;;;;
C0702;Amelia;Khumalo;amelia.khumalo702@example.com;555-8974;2022/10/20;Gold;5189;T02696;2025/05/20;466.98;467;;;;;
C0703;Sipho;Wilson;sipho.wilson703@example.com;555-0000;2024/10/02;Platinum;890;T02697;2025/07/07;850.56;851;;;;;
C0704;Daniel;Nkosi;daniel.nkosi704@example.com;555-9048;2023/06/14;Bronze;1613;T02698;2023/05/15;76.77;77;;;;;
C0705;Emily;Williams;emily.williams705@example.com;555-9085;2025/05/16;Silver;6699;T02699;2025/06/14;446.52;447;;;;;
C0705;Emily;Williams;emily.williams705@example.com;555-9085;2025/05/16;Silver;6699;T02699;2025/06/14;446.52;447;;;;;
C0707;Naledi;Martinez;duplicate.customer@example.com;;2025/10/24;Platinum;6818;T02701;2025/02/27;76.79;77;R4;T-Shirt;2000;2025/10/29;2000
C0708;Olivia;Hall;olivia.hall708@example.com;555-9196;2023/02/28;Bronze;6584;T02702;2025/09/22;394.05;394;R6;VIP Event Access;5000;2025/04/25;5000
C0709;Joseph;botha;joseph.botha709@example.com;555-9233;2025/01/31;Silver;7508;T02703;2025/08/21;236.02;236;;;;;
C0710;Lerato;Clark;lerato.clark710@example.com;555-9270;2022/08/13;Gold;3108;T02704;2025/01/21;264.76;265;;;;;
C0711;Jessica;Naidoo;jessica.naidoo711@example.com;555-9307;2025/01/13;Platinum;9172;T02705;2025/07/26;788.05;788;R5;Free Shipping;750;2025/12/19;750
C0712;Robert;Taylor;robert.taylor712@example.com;555-9344;2025/04/01;Bronze;9027;T02705;2025/11/25;924.81;925;;;;;
C0713;Grace;Dlamini;grace.dlamini713@example.com;555-9381;2025/01/18;Silver;4087;T02707;2025/11/27;332.18;332;;;;;
C0714;Peter;Johnson;peter.johnson714@example.com;555-9418;2025/08/11;Gold;12245;T02708;2025/11/14;894.33;894;;;;;
C0715;David;King;;555-9455;2022/02/13;Platinum;10775;T02709;2025/03/08;737.1;737;;;;;
C0716;Charlotte;Brown;charlotte.brown716@example.com;555-9492;2025/01/27;Bronze;10650;T02710;2025/01/19;343.21;343;R6;VIP Event Access;5000;2025/08/18;5000
C0717;Thabo;Walker;thabo.walker717@example.com;555-9529;2024/01/19;Silver;8275;T02711;2025/01/06;529.32;529;;;;;
C0718;Michael;Pillay;michael.pillay718@example.com;555-9566;2025/07/28;Gold;7290;;2025/02/28;807.06;807;R2;$10 Gift Voucher;1000;2025/05/14;1000
C0719;Sophia;Davis;sophia.davis719@example.com;555-9603;2022/08/26;Platinum;8630;T02713;2025/03/27;213.63;214;;;;;
C0720; Thomas ;Mokoena;thomas.mokoena720@example.com;555-9640;2023/11/22;Bronze;6643;T02714;2025/11/12;624.43;624;;;;;
;Aisha;Smith;aisha.smith721@example.com;555-9677;2025/04/23;Silver;10112;T02715;2025/03/21;490.68;491;;;;;
C0722;Emma;Green;emma.green722@example.com;555-9714;2023/07/04;Gold;5419;T02716;2025/02/17;0;652;;;;;
C0723;William;Moore;william.moore723@example.com;555-9751;2023/08/13;Platinum;1061;T02717;2025/12/22;478.38;478;;;;;
c0724;Nomsa;Young;nomsa.young724@example.com;555-9788;2025/09/22;Bronze;6848;T02718;2025/12/30;682.73;683;R2;$10 Gift Voucher;1000;2025/04/18;1000
C0725;Sarah;Anderson;sarah.anderson725@example.com;555-9825;2022/12/27;Silver;13638;T02719;2025/01/19;148.77;149;;;;;
C0726;James;Lewis;james.lewis726@example.com;555-9862;2024/01/31;Gold;2120;T02720;2025/08/23;296.35;296;;;;;
C0727;Amelia;Khumalo;amelia.khumalo727@example.com;555-9899;2025/02/23;Platinum;8358;T02721;2025/10/29;938.91;939;;;;;
C0728;Sipho;Wilson;sipho.wilson728@example.com;555-9936;2025/05/10;Bronze;13948;T02722;2025/09/09;712.67;713;;;;;
C0729;Daniel;Nkosi;daniel.nkosi729@example.com;555-9973;2023/11/24;Silver;8978;T02723;2025/05/25;826.87;827;;;;;
C0730;Emily;Williams;emily.williams730@example.com;555-1010;2023/07/07;Gold;6570;T02724;2025/09/11;522.25;522;;;;;
C0731;Samuel;Wright;samuel.wright731@example.com;555-1047;2023/02/12;Platinum;-500;T02725;2025/08/16;628.46;628;R3;Coffee Mug;1500;2025/10/04;1500
C0732;NALEDI;Martinez;naledi.martinez732@example.com;555-1084;2022/11/15;Bronze;8530;T02726;2025/03/19;566.74;567;R3;Coffee Mug;1500;2025/11/14;1500
C0733;Olivia;Hall;OLIVIA.HALL733@EXAMPLE.COM;555-1121;2023/03/07;Silver;14581;T02727;2025/03/06;256.44;-100;R2;$10 Gift Voucher;1000;2025/02/23;1000
C0734;Joseph;Botha;joseph.botha734@example.com;555-0000;2022/06/16;Gold;2463;T02728;2025/05/29;606.83;607;;;;;
C0735;Lerato;Clark;lerato.clark735@example.com;555-1195;2022/06/04;Platinum;1161;T02729;2025/01/01;265.65;266;;;;;
C0736;Jessica;Naidoo;jessica.naidoo736@example.com;555-1232;2022/05/13;Bronze;8277;T02730;2025/03/01;46.59;47;;;;;
C0737;Robert;Taylor;robert.taylor737@example.com;555-1269;2024/05/20;Silver;9238;T02731;2025/11/11;538.08;538;R2;$10 Gift Voucher;1000;2025/04/01;1000
C0738;Grace;Dlamini;grace.dlamini738@example.com;555-1306;2022/07/08;Gold;3688;T02732;2025/04/27;959.66;960;;;;;
C0739;Peter;Johnson;peter.johnson739@example.com;555-1343;2025/10/09;Platinum;7707;T02733;2025/01/05;590.74;591;R7;Wireless Earbuds;7500;2025/03/06;7500
C0740;David;King;david.king740@example.com;555-1380;2024/09/25;Bronze;11369;T02734;2025/12/31;937.47;937;R1;$5 Gift Voucher;500;2025/09/02;500
C0741;Charlotte;Brown;charlotte.brown741@example.com;555-1417;2022/02/28;Silver;7749;T02735;2025/04/16;936.08;936;;;;;
C0742;Thabo;Walker;thabo.walker742@example.com;555-1454;2024/12/27;Gold;12599;T02736;2025/01/19;298.88;299;;;;;
C0743;Michael;Pillay;michael.pillay743@example.com;555-1491;2022/03/31;Platinum;12435;T02737;2025/10/31;787.2;787;R7;Wireless Earbuds;7500;2025/03/09;7500
C0744;Sophia;Davis;duplicate.customer@example.com;555-1528;2023/08/10;Bronze;9312;T02738;2025/04/20;947.95;948;;;;;
C0745;Thomas;Mokoena;thomas.mokoena745@example.com;(555) 1565;2022/03/15;SILVER;2544;T02739;2025/11/07;656.04;656;;;;;
C0746;Aisha;Smith;aisha.smith746@example.com;555-1602;2024/08/12;Gold;13612;T02740;2025/04/04;991.52;992;;Coffee Mug;1500;2025/04/04;1500
C0747;Emma;Green;emma.green747@example.com;555-1639;2024/05/03;Platinum;10995;T02741;2025/01/28;209.91;210;;;;;
C0748;William;Moore;william.moore748@example.com;555-1676;2025/12/30;Bronze;11390;T02742;2025/09/11;782.11;782;R6;VIP Event Access;5000;2025/10/24;5000
C0749;Nomsa;Young;nomsa.young749@example.com;555-1713;2024/06/22;Silver;11514;T02743;2025/09/20;636.36;636;;;;;
C0750;Sarah;Anderson;sarah.anderson750@example.com;555-1750;2025/07/18;Gold;88;T02744;2025/10/08;91.21;91;;;;;
C0751;James;Lewis;james.lewis751@example.com;555-1787;2025/10/16;platinum;11240;T02745;2025/07/18;566.8;567;;;;;
C0752;Amelia;Khumalo;amelia.khumalo752@example.com;555-1824;2025/05/10;Bronze;3483;T02746;2025/07/10;934.8;935;R3;Coffee Mug;1500;2025/11/28;1500
C0753;Sipho;Wilson;sipho.wilson753example.com;555-1861;2025/11/01;Silver;9851;T02746;2025/12/28;367.01;3670;R1;$5 Gift Voucher;500;2025/06/08;500
C0754;Daniel;Nkosi;daniel.nkosi754@example.com;555-1898;2024/12/23;Gold;8926;T02748;2025/02/02;659.28;659;;;;;
C0755;Emily;Williams;emily.williams755@example.com;555-1935;2022/10/30;Platinum;6777;T02749;2025/01/01;546.37;546;R5;Free Shipping;750;2025/05/03;750
C0755;Emily;Williams;emily.williams755@example.com;555-1935;2022/10/30;Platinum;6777;T02749;2025/01/01;546.37;546;R5;Free Shipping;750;2025/05/03;750
C0757;Naledi;Martinez;naledi.martinez757@example.com;555-2009;2022/08/09;Silver;;T02751;2025/03/15;375.36;375;R2;$10 Gift Voucher;1000;2025/04/23;1000
C0758;Olivia;Hall;;555-2046;2023/06/03;Gold;11601;T02752;2025/06/08;808.98;809;R3;Coffee Mug;1500;2025/02/22;1500
C0759;Joseph;Botha;joseph.botha759@example.com;555-2083;2025/11/11;Platinum;12459;T02753;2025/11/23;461.69;462;R4;T-Shirt;2000;2025/10/29;2000
C0760;Lerato;Clark;lerato.clark760@example.com;555-2120;2024/11/06;Bronze;3503;T02754;2025/06/14;495.63;496;;;;;
C0761;Jessica;Naidoo;jessica.naidoo761@example.com;555-2157;2024/07/02;Silver;6783;T02755;2025/05/06;60.85;61;;;;;
C0762;Robert;taylor;robert.taylor762@example.com;555-2194;2024/11/22;Gold;919;T02756;2025/08/11;214.09;214;;;;;
C0763;Grace;Dlamini;grace.dlamini763@example.com;555-2231;2023/01/13;Platinum;13183;T02757;2025/01/15;940.11;940;;;;;
C0764;Peter;Johnson;peter.johnson764@example.com;555-2268;2023/12/04;Bronze;1933;T02758;2025/04/19;773.03;773;;;;;
C0765;David;King; david.king765@example.com ;555-0000;2022/01/01;Silver;12818;T02759;2025/01/23;-289.23;289;;;;;
C0766;Charlotte;Brown;charlotte.brown766@example.com;555-2342;2025/07/28;Gold;12253;T02760;2025/01/31;499.56;500;;;;;
C0767;Thabo;Walker;thabo.walker767@example.com;555-2379;2022/11/24;Platinum;12150;T02761;2025/07/26;487.61;488;R7;Wireless Earbuds;7500;2025/06/12;7500
C0768;Michael;Pillay;michael.pillay768@example.com;555-2416;2025/07/14;Bronze;6790;T02762;2025/07/19;149.62;150;;;;;
C0769;Sophia;Davis;sophia.davis769@example.com;555-2453;2024/02/06;Silver;4892;T02763;2025/09/17;590.23;590;;;;;
C0770;Thomas;Mokoena;thomas.mokoena770@example.com;555-2490;2022/04/01;Gold;13824;T02764;2025/08/03;246.9;247;;;;;
C0771;Aisha;Smith;aisha.smith771@example.com;555-2527;2023/08/06;Platinum;8451;T02765;2025/11/24;975.43;975;R99;Unknown Reward;999;2025/11/24;999
C0772;Emma;Green;emma.green772@example.com;555-2564;2023/05/02;Bronze;88;T02766;2025/02/19;951.12;951;;;;;
C0773;William;Moore;william.moore773@example.com;555-2601;2023/05/01;Silver;10589;T02767;2025/01/08;111.97;112;;;;;
C0774;Nomsa;Young;nomsa.young774@example.com;555-2638;2025/12/04;;10212;T02768;2025/06/08;514.08;514;R5;Free Shipping;750;2025/12/03;750
C0775;Sarah;Anderson;sarah.anderson775@example.com;555-2675;2024/07/07;Platinum;8732;T02769;2024/06/07;661.22;661;;;;;
C0776;James;Lewis;james.lewis776@example.com;555-2712;2024/09/14;Bronze;7142;T02770;2025/01/17;341.43;341;R5;Free Shipping;750;2025/02/01;750
 C0777 ;Amelia;Khumalo;amelia.khumalo777@example.com;555-2749;2025/04/15;Silver;13731;T02771;2025/11/01;332.34;332;;;;;
C0778;Sipho;Wilson;sipho.wilson778@example.com;555-2786;2024/01/13;Gold;1848;T02772;2025/04/26;648.83;649;;;;;
C0779; DANIEL ;Nkosi;daniel.nkosi779@example.com;555-2823;2022/04/22;Platinum;14767;T02773;2025/05/22;639.52;640;R4;T-Shirt;2000;2025/09/01;2000
C0780;Emily;Williams;emily.williams780@example.com;;2023/01/06;Bronze;8754;T02774;2025/12/05;561.17;561;R3;Coffee Mug;1500;2025/04/19;1500
C0781;Samuel;Wright;duplicate.customer@example.com;555-2897;2025/08/25;Silver;8251;T02775;2025/10/28;509.03;509;;;;;
C0782;Naledi;Martinez;naledi.martinez782@example.com;555-2934;2023/01/08;Gold;10523;T02776;2025/03/14;620.92;621;;;;;
C0783;Olivia;Hall;olivia.hall783@example.com;555-2971;2024/01/18;Platinum;13794;T02777;2025/01/10;328.39;328;;;;;
C0784;Joseph;Botha;joseph.botha784@example.com;555-3008;2025/03/03;Bronze;12233;T02778;2025/04/11;555.96;556;R2;$10 Gift Voucher;1000;2025/03/25;1000
C0785;Lerato;Clark;lerato.clark785@example.com;555-3045;2025/04/18;Silver;4935;T02779;2025/05/16;427.78;428;;;;;
C0786;Jessica;Naidoo;jessica.naidoo786@example.com;555-3082;2025/02/07;Platnium;3862;T02780;2025/11/08;329.56;330;;;;;
C0787;Robert;Taylor;robert.taylor787@example.com;555-3119;2024/06/18;Platinum;1324;T02781;2025/03/12;935.22;935;R1;$10 Gift Voucher;500;2025/03/12;1000
C0788;Grace;Dlamini;grace.dlamini788@example.com;555-3156;2024/04/09; Bronze ;6224;T02782;2025/05/04;932.41;932;R1;$5 Gift Voucher;500;2025/11/16;500
C0789;Peter;Johnson;peter.johnson789@example.com;555-3193;2024/05/29;Silver;10511;T02783;2025/09/08;795.71;796;;;;;
C0790;David;King;david.king790@example.com;555-3230;2022/10/21;Gold;11814;T02784;2025/10/03;745.97;746;R6;VIP Event Access;5000;2025/07/25;5000
C0791;Charlotte;Brown;charlotte.brown791@example.com;555-3267;2025/12/23;Platinum;2218;T02785;2025/06/01;248.72;249;;;;;
C0792;Thabo;Walker;thabo.walker792@example.com;555-3304;2025/09/21;Bronze;11631;T02786;2025/05/19;813.14;813;;;;;
C0793;Michael;Pillay;michael.pillay793@example.com;555-3341;2025/07/01;Silver;2517;T02787;2025/06/11;662.0;662;;;;;
C0794;Sophia;Davis;sophia.davis794@example.com;555-3378;2023/07/26;Gold;11849;T02787;2025/03/07;581.62;582;;;;;
C0795;Thomas;Mokoena;thomas.mokoena795@example.com;555-3415;2025/10/31;Platinum;4398;T02789;2025/04/19;440.66;441;;;;;
C0796;Aisha;Smith;aisha.smith796@example.com;555-0000;2025/10/10;Bronze;4036;T02790;2025/10/23;773.42;773;R1;$5 Gift Voucher;500;2025/04/18;500
C0797;Emma;Green;emma.green797@example.com;555-3489;2025/09/13;Silver;2775;T02791;2025/07/13;716.59;717;;;;;
C0798;William;Moore;william.moore798@example.com;555-3526;2024/12/26;Gold;7765;T02792;2025/12/10;273.83;274;;;;;
C0799;Nomsa;Young;nomsa.young799@example.com;555-3563;2025/09/17;Platinum;9204;T02793;2025/11/03;159.48;159;;;;;
C0800;Sarah;Anderson;sarah.anderson800@example.com;555-3600;2022/07/26;Bronze;7500;T02794;2025/11/09;;480;;;;;
C0801;James;Lewis;;555-3637;2024/07/24;Silver;5344;T02795;2025/06/12;151.45;151;;;;;
C0802;Amelia;Khumalo;amelia.khumalo802@example.com;555-3674;2024/05/09;Gold;6777;T02796;2025/03/31;317.78;318;;;;;
C0803;Sipho;Wilson;sipho.wilson803@example.com;555-3711;2022/08/20;Platinum;13264;T02797;2025/02/08;370.02;370;R5;Free Shipping;750;2025/01/19;750
C0804;Daniel;Nkosi;daniel.nkosi804@example.com;555-3748;2022/06/25;Bronze;13006;T02798;2025/03/12;508.09;508;;;;;
C0805;Emily;Williams;emily.williams805@example.com;555-3785;2022/07/12;Silver;9619;T02799;2025/04/25;730.9;731;;;;;
C0805;Emily;Williams;emily.williams805@example.com;555-3785;2022/07/12;Silver;9619;T02799;2025/04/25;730.9;731;;;;;
C0807;Naledi;Martinez;naledi.martinez807@example.com;555-3859;2023/03/05;Platinum;2317;T02801;2025/04/08;579.56;580;;;;;
C0808;Olivia;Hall;olivia.hall808@example.com;555-3896;2024/05/29;Bronze;3745;T02802;2025/05/27;839.08;839;R2;$10 Gift Voucher;1000;2025/11/27;1000
C0809;Joseph;Botha;joseph.botha809@example.com;555-3933;2022/06/19;Silver;9517;T02803;2025/04/22;433.16;433;;;;;
C0810;Lerato;Clark;lerato.clark810@example.com;555-3970;2022/11/21;Gold;14745;T02804;2025/01/07;365.1;365;;;;;
C0811;Jessica;Naidoo;jessica.naidoo811@example.com;555-4007;2022/12/09;Platinum;2139;T02805;2025/08/16;730.52;731;;;;;
C0812;Robert;Taylor;robert.taylor812@example.com;555-4044;2022/12/17;bronze;7256;T02806;2025/01/31;811.57;812;;;;;
C0813;Grace;Dlamini;grace.dlamini813@example.com;555-4081;2023/10/25;Silver;9959;T02807;2025/08/18;410.56;411;R1;$5 Gift Voucher;500;2025/12/04;500
C0814;Peter;Johnson;peter.johnson814@example.com;555-4118;2024/11/29;Gold;3914;T02808;2025/01/08;196.46;196;;;;;
C0815;David;king;david.king815@example.com;555-4155;2023/04/23;Platinum;5214;T02809;2025/03/22;969.9;970;;;;;
C0816;Charlotte;Brown;charlotte.brown816@example.com;555-4192;2024/01/15;Bronze;12617;T02810;2025/04/24;311.23;311;;;;;
C0817;Thabo;Walker;thabo.walker817@example.com;555-4229;2022/12/15;Silver;37;T02811;2025/11/05;618.74;619;R7;Wireless Earbuds;7500;2025/02/04;7500
C0818;Michael;Pillay;duplicate.customer@example.com;555-4266;2022/07/06;Gold;9053;T02812;2025/01/16;128.8;129;;;;;
C0819;Sophia;Davis;sophia.davis819@example.com;555-4303;2023/02/26;Platinum;12891;T02813;2025/05/14;0;828;;;;;
C0820;Thomas;Mokoena;thomas.mokoena820example.com;555-4340;2025/01/25;Bronze;4847;T02814;2025/08/24;56.25;560;;;;;
C0821;Aisha;Smith;aisha.smith821@example.com;555-4377;2023/07/17;Silver;7381;T02815;2025/07/01;406.35;406;;;;;
C0822;Emma;Green;emma.green822@example.com;555-4414;2023/09/23;Gold;4472;T02816;2025/05/10;362.06;362;;;;;
C0823;William;Moore;william.moore823@example.com;555-4451;2025/08/09;Platinum;4106;T02817;2025/12/14;161.86;162;;;;;
C0824;Nomsa;Young;nomsa.young824@example.com;555-4488;2025/11/04;Bronze;5518;T02818;2025/12/25;240.72;241;R1;$5 Gift Voucher;500;2025/10/14;500
C0825;Sarah;Anderson;sarah.anderson825@example.com;555-4525;2023/01/27;Silver;3855;T02819;2025/12/26;594.31;594;R4;T-Shirt;2000;2025/07/13;2000
C0826;JAMES;Lewis;james.lewis826@example.com;555-4562;2024/03/18;Gold;2025;T02820;2025/05/28;295.55;296;;;;;
C0827;Amelia;Khumalo;amelia.khumalo827@example.com;555-0000;2024/11/14;Platinum;4733;T02821;2025/03/19;31.29;31;;;;;
C0828;Sipho;Wilson;sipho.wilson828@example.com;(555) 4636;2023/06/15;BRONZE;7002;T02822;2025/02/05;715.73;716;;;;;
C0829;Daniel;Nkosi;daniel.nkosi829@example.com;555-4673;2022/07/13;Silver;14167;T02823;2025/05/15;981.98;982;;;;;
C0830;Emily;Williams;emily.williams830@example.com;555-4710;2025/11/18;Gold;3041;T02824;2025/05/15;182.63;183;;;;;
C0831;Samuel;Wright;samuel.wright831@example.com;555-4747;2023/06/20;Platinum;1640;;2025/03/13;667.06;667;;;;;
C0832;;Martinez;naledi.martinez832@example.com;555-4784;2023/11/18;Bronze;2103;T02826;2025/01/19;852.9;853;;;;;
C0833;Olivia;Hall;olivia.hall833@example.com;555-4821;2022/03/28;Silver;4333;T02827;2025/10/23;438.66;439;;;;;
C0834;Joseph;Botha;JOSEPH.BOTHA834@EXAMPLE.COM;555-4858;2022/06/21;Gold;4765;T02828;2025/09/19;549.61;-100;R4;T-Shirt;2000;2025/03/16;2000
C0835;Lerato;Clark;lerato.clark835@example.com;555-4895;2024/08/31;Platinum;2721;T02828;2025/10/02;799.45;799;;;;;
C0836;Jessica;Naidoo;jessica.naidoo836@example.com;555-4932;2023/04/28;Bronze;9913;T02830;2025/09/07;685.69;686;;;;;
C0837;Robert;Taylor;robert.taylor837@example.com;555-4969;2024/12/24;Silver;12350;T02831;2025/04/03;671.68;672;R7;;7500;;
C0838; Grace ;Dlamini;grace.dlamini838@example.com;555-5006;2022/07/12;Gold;14395;T02832;2025/05/01;185.06;185;;;;;
C0839;Peter;Johnson;peter.johnson839@example.com;555-5043;2023/07/31;Platinum;12459;T02833;2025/10/22;311.18;311;;;;;
C0840;David;King;david.king840@example.com;555-5080;2024/02/08;Bronze;-500;T02834;2025/05/13;740.51;741;R6;VIP Event Access;5000;2025/05/27;5000
C0841;Charlotte;Brown;charlotte.brown841@example.com;555-5117;2025/03/17;Silver;4239;T02835;2025/08/02;446.96;447;;;;;
C0842;Thabo;Walker;thabo.walker842@example.com;555-5154;2025/07/09;Gold;12885;T02836;2025/08/10;200.65;201;R7;Wireless Earbuds;7500;2025/06/19;7500
C0843;Michael;Pillay;michael.pillay843@example.com;555-5191;2022/07/22;Platinum;4175;T02837;2025/08/09;69.76;70;;;;;
C0844;Sophia;Davis;;555-5228;2024/09/15;Bronze;3557;T02838;2025/11/02;193.14;193;R5;Free Shipping;750;2025/07/15;750
C0845;Thomas;;thomas.mokoena845@example.com;555-5265;2022/08/15;Silver;14288;T02839;2025/02/18;961.53;962;;;;;
C0846;Aisha;Smith;aisha.smith846@example.com;555-5302;2024/01/05;Gold;9821;T02840;2023/12/06;617.39;617;R2;$10 Gift Voucher;1000;2025/05/24;1000
C0847;Emma;Green;emma.green847@example.com;555-5339;2025/01/02;Platinum;3090;T02841;2025/12/20;711.47;711;;;;;
C0848;William;Moore;william.moore848@example.com;555-5376;2022/10/21;Bronze;7557;T02842;2025/02/10;454.94;455;;;;;
C0849;Nomsa;Young;nomsa.young849@example.com;555-5413;2025/12/21;Silver;1411;T02843;2025/01/22;797.66;798;;;;;
C0850;Sarah;Anderson;sarah.anderson850@example.com;555-5450;2024/03/27;Gold;9384;T02844;2025/12/30;501.41;501;R99;Unknown Reward;999;2025/12/30;999
C0851;James;Lewis;james.lewis851@example.com;555-5487;2024/12/22;Platinum;233;T02845;2025/07/12;531.37;531;R1;$5 Gift Voucher;500;2025/01/24;500
C0852;Amelia;Khumalo;amelia.khumalo852@example.com;555-5524;2023/08/16;Bronze;10511;T02846;2025/10/19;357.41;357;;;;;
C0853;Sipho;Wilson;sipho.wilson853@example.com;;2023/11/27;Silver;9555;T02847;2025/11/12;142.76;143;;;;;
C0854;Daniel;Nkosi; daniel.nkosi854@example.com ;555-5598;2025/10/28;Gold;13848;T02848;2025/07/19;-268.66;269;;;;;
C0855;Emily;Williams;duplicate.customer@example.com;555-5635;2025/08/10;Platinum;3250;T02849;2025/09/24;125.22;125;;;;;
C0855;Emily;Williams;duplicate.customer@example.com;555-5635;2025/08/10;Platinum;3250;T02849;2025/09/24;125.22;125;;;;;
C0857;Naledi;Martinez;naledi.martinez857@example.com;555-5709;2024/07/09;Silver;2563;T02851;2025/06/18;583.59;584;R4;T-Shirt;2000;2025/01/13;2000
C0858;Olivia;Hall;olivia.hall858@example.com;555-0000;2024/02/21;Gold;8390;T02852;2025/02/04;488.47;488;R3;Coffee Mug;1500;2025/03/04;1500
C0859;Joseph;Botha;joseph.botha859@example.com;555-5783;2022/10/12;Platinum;1004;T02853;2025/05/30;815.2;815;;;;;
C0860;Lerato;Clark;lerato.clark860@example.com;555-5820;2025/11/03;Bronze;11841;T02854;2025/10/24;534.95;535;R1;$5 Gift Voucher;500;2025/02/22;500
C0861;Jessica;Naidoo;jessica.naidoo861@example.com;555-5857;2023/11/17;Silver;6220;T02855;2025/10/19;165.23;165;;;;;
C0862;Robert;Taylor;robert.taylor862@example.com;555-5894;2024/02/20;Gold;624;T02856;2025/03/25;881.69;882;R7;Wireless Earbuds;7500;2025/06/03;7500
C0863;Grace;Dlamini;grace.dlamini863@example.com;555-5931;2024/07/28;Platinum;6237;T02857;2025/02/13;573.87;574;;;;;
C0864;Peter;Johnson;peter.johnson864@example.com;555-5968;2025/12/28;Bronze;14576;T02858;2025/11/27;753.27;753;;;;;
C0865;David;King;david.king865@example.com;555-6005;2025/12/20;Silver;11654;T02859;2025/10/07;16.85;17;;;;;
C0866;Charlotte;Brown;charlotte.brown866@example.com;555-6042;2023/07/30;Gold;14684;T02860;2025/03/24;555.25;555;;;;;
C0867;Thabo;Walker;thabo.walker867@example.com;555-6079;2023/09/29;Platinum;7943;T02861;2025/04/25;197.65;198;;;;;
